ID,Dex,Time,Taker,Taker Address,Taker Amount,Taker Token,Maker,Maker Address,Maker Amount,Maker Token,Tx,Create TS
4,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 00:34:33
5,SushiSwap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 00:34:33
6,SushiSwap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 00:34:33
7,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 00:34:33
8,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 00:34:33
9,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 00:34:33
10,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 00:34:33
11,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 00:34:33
12,Uniswap,23h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,702,LINK,🏦 🤖 Uniswap v3 Pool: LINK-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.91,WETH,,2021-07-04 00:34:33
13,SushiSwap,24h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.69,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,39,COMP,,2021-07-04 00:34:33
0,SushiSwap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 01:05:11
1,Uniswap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 01:05:11
2,Uniswap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 01:05:11
3,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 01:05:11
4,0x,5h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 01:05:11
5,Uniswap,7h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 01:05:11
6,SushiSwap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 01:05:11
7,SushiSwap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 01:05:11
8,Uniswap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 01:05:11
9,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 01:05:11
10,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 01:05:11
11,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 01:05:11
12,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 01:05:11
13,Uniswap,24h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,702,LINK,🏦 🤖 Uniswap v3 Pool: LINK-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.91,WETH,,2021-07-04 01:05:11
14,SushiSwap,24h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.69,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,39,COMP,,2021-07-04 01:05:11
0,SushiSwap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 01:35:52
1,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 01:35:52
2,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 01:35:52
3,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 01:35:52
4,0x,5h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 01:35:52
5,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 01:35:52
6,SushiSwap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 01:35:52
7,SushiSwap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 01:35:52
8,Uniswap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 01:35:52
9,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 01:35:52
10,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 01:35:52
11,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 01:35:52
12,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 01:35:52
13,Uniswap,24h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,702,LINK,🏦 🤖 Uniswap v3 Pool: LINK-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.91,WETH,,2021-07-04 01:35:52
0,SushiSwap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 02:06:32
1,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 02:06:32
2,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 02:06:32
3,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 02:06:32
4,0x,6h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 02:06:32
5,Uniswap,8h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 02:06:32
6,SushiSwap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 02:06:32
7,SushiSwap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 02:06:32
8,Uniswap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 02:06:32
9,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 02:06:32
10,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 02:06:32
11,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 02:06:32
12,Uniswap,17h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 02:06:32
0,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 02:37:09
1,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 02:37:09
2,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 02:37:09
3,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 02:37:09
4,0x,6h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 02:37:09
5,Uniswap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 02:37:09
6,SushiSwap,11h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 02:37:09
7,SushiSwap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 02:37:09
8,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 02:37:09
9,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 02:37:09
10,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 02:37:09
11,Uniswap,17h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 02:37:09
12,Uniswap,17h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 02:37:09
0,Uniswap,36m ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"110,434",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50,WETH,,2021-07-04 03:07:43
1,Uniswap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"10,916",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.47,WETH,,2021-07-04 03:07:43
2,SushiSwap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 03:07:43
3,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 03:07:43
4,Uniswap,3h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 03:07:43
5,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 03:07:43
6,0x,7h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 03:07:43
7,Uniswap,9h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 03:07:43
8,SushiSwap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 03:07:43
9,SushiSwap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 03:07:43
10,Uniswap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 03:07:43
11,Uniswap,15h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 03:07:43
12,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 03:07:43
13,Uniswap,17h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,.3546,YFI,🏦 🤖 Uniswap v3 Pool: YFI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.26,WETH,,2021-07-04 03:07:43
14,Uniswap,18h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"59,961",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27,WETH,,2021-07-04 03:07:43
0,Uniswap,1h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"110,434",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50,WETH,,2021-07-04 03:38:23
1,Uniswap,2h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"10,916",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.47,WETH,,2021-07-04 03:38:23
2,SushiSwap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.35,WETH,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc00e94cb662c3520282e6f5717214004a7f26888,31,COMP,,2021-07-04 03:38:23
3,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"36,579",DAI,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16,WETH,,2021-07-04 03:38:23
4,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"9,270",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.66,WETH,,2021-07-04 03:38:23
5,Uniswap,4h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"11,535",MATIC,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.84,WETH,,2021-07-04 03:38:23
6,0x,7h ago,Dex Trader,0x1a8eac795c480c750696e6d109b25a766dc1043d,266,DAI,🤓 🤖 Wintermute,0xdac17f958d2ee523a2206206994597c13d831ec7,266,USDT,,2021-07-04 03:38:23
7,Uniswap,10h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,6.53,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"12,762",MATIC,,2021-07-04 03:38:23
8,SushiSwap,12h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"6,902",SRM,🏦 🤖 Sushiswap Pool: SRM-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,WETH,,2021-07-04 03:38:23
9,SushiSwap,13h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,44,COMP,🏦 🤖 Sushiswap Pool: COMP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.34,WETH,,2021-07-04 03:38:23
10,Uniswap,14h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"55,996",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25,WETH,,2021-07-04 03:38:23
11,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,"177,052",USDT,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80,WETH,,2021-07-04 03:38:23
12,Uniswap,16h ago,🤓 Alameda: Elite Dex Trader,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,5.89,WETH,🏦 🤖 Uniswap v3 Pool: MATIC-WETH,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,"11,581",MATIC,,2021-07-04 03:38:23
